X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,Time_list,Temperature_list,Speed_list
-0.837918,-1.3466,16.9704,2.24593,1.12091,13.5052,2.37598,1.85521,8.81309,-0.138063,-0.835542,9.90381,-0.14681,-0.814697,11.4278,0.1004,9.23936e+008,
-0.394865,-1.14077,16.9748,2.24061,0.971433,13.6877,2.4022,1.92544,8.88178,-0.157257,-0.850102,9.73008,-0.591657,-0.926823,11.398,0.1005,9.27453e+008,
0.0481889,-0.934939,16.9768,2.23529,0.821958,13.8678,2.42841,1.99566,8.96969,-0.176448,-0.864661,9.55717,-1.03651,-1.03895,11.3659,0.1006,9.29904e+008,
0.491243,-0.729106,16.9763,2.22998,0.672483,14.0454,2.45462,2.06588,9.07631,-0.19562,-0.879218,9.38898,-1.48138,-1.15108,11.3315,0.1007,9.31143e+008,
0.934296,-0.523274,16.9734,2.22466,0.523009,14.2207,2.48084,2.1361,9.20066,-0.214775,-0.893771,9.2294,-1.92626,-1.26321,11.2947,0.1008,9.31161e+008,
1.37735,-0.317442,16.9681,2.21934,0.373534,14.3934,-2.49295,2.20633,9.34118,-0.233916,-0.908321,9.08206,-2.37116,-1.37534,11.2554,0.1009,9.30026e+008,
1.8204,-0.111609,16.9603,2.21403,0.224059,14.5638,-2.46677,2.27651,9.49563,-0.253017,-0.922842,8.95004,2.18393,-1.48747,11.2138,0.101,9.27774e+008,
2.26346,0.0942231,16.9502,2.20871,0.0745845,14.7317,-2.44079,2.34652,9.6611,-0.271922,-0.937201,8.83559,1.73903,-1.59958,11.1697,0.1011,9.24542e+008,
-2.29349,0.300055,16.9376,2.20339,-0.0748902,14.8973,-2.415,2.41634,9.83415,-0.290631,-0.9514,8.74015,1.29412,-1.71167,11.1233,0.1012,9.20356e+008,
-1.85044,0.505888,16.9225,2.19807,-0.224365,15.0603,-2.38937,2.486,10.011,-0.309155,-0.965453,8.66437,0.849187,-1.82373,11.0745,0.1013,9.15274e+008,
-1.40738,0.71172,16.9051,2.19276,-0.37384,15.221,-2.36386,-2.44446,10.1879,-0.327542,-0.979395,8.60835,0.404238,-1.93579,11.0232,0.1014,9.09806e+008,
-0.964328,0.917553,16.8852,2.18744,-0.523314,15.3792,-2.33836,-2.37493,10.3623,-0.345928,-0.993331,8.57193,-0.0407086,-2.04784,10.9696,0.1015,9.0575e+008,
-0.521275,1.12339,16.8629,2.18212,-0.672789,15.535,-2.31286,-2.3054,10.5344,-0.364312,-1.00726,8.55471,-0.485653,-2.15991,10.9135,0.1016,9.03029e+008,
-0.0782213,1.32922,16.8382,2.1768,-0.822264,15.6884,-2.28736,-2.23588,10.704,-0.382698,-1.02118,8.55636,-0.930595,-2.27197,10.855,0.1017,9.01582e+008,
0.364832,1.53505,16.811,2.17149,-0.971738,15.8394,-2.26186,-2.16635,10.8712,-0.401082,-1.0351,8.57669,-1.37554,-2.38404,10.7941,0.1018,9.01388e+008,
0.807886,1.74088,16.7814,2.16617,-1.12121,15.9879,-2.23638,-2.09682,11.0359,-0.419464,-1.04902,8.61569,-1.82047,-2.49612,10.7308,0.1019,9.02468e+008,
1.25094,1.94671,16.7494,2.16085,-1.27069,16.134,-2.2109,-2.02729,11.1982,-0.437843,-1.06293,8.67355,-2.26539,2.3918,10.6651,0.102,9.04902e+008,
1.69399,2.15255,16.715,2.15554,-1.42016,16.2777,-2.18545,-1.95773,11.3582,-0.456219,-1.07683,8.75054,2.2897,2.27969,10.5969,0.1021,9.08753e+008,
2.13705,2.35838,16.6781,2.15022,-1.56964,16.4189,-2.15999,-1.88816,11.5157,-0.474594,-1.09074,8.84687,1.84479,2.16756,10.5263,0.1022,9.1395e+008,
-2.4199,-2.43579,16.6388,2.1449,-1.71911,16.5577,-2.13453,-1.81859,11.6707,-0.49297,-1.10465,8.96251,1.39988,2.05544,10.4532,0.1023,9.20314e+008,
-1.97685,-2.22996,16.5971,2.13958,-1.86859,16.6941,-2.10907,-1.74901,11.8234,-0.511346,-1.11856,9.09697,0.954962,1.94331,10.3778,0.1024,9.27452e+008,
-1.53379,-2.02412,16.553,2.13427,-2.01806,16.8281,-2.0836,-1.67944,11.9736,-0.529723,-1.13246,9.24908,0.510048,1.83117,10.2999,0.1025,9.34709e+008,
-1.09074,-1.81829,16.5064,2.12895,-2.16754,16.9596,-2.05814,-1.60986,12.1214,-0.548107,-1.14636,9.41686,0.0651416,1.71903,10.2195,0.1026,9.41261e+008,
-0.647685,-1.61246,16.4574,2.12363,-2.31701,17.0887,-2.03268,-1.54029,12.2668,-0.566499,-1.16023,9.59743,-0.379758,1.60687,10.1368,0.1027,9.46234e+008,
-0.204631,-1.40663,16.406,2.11832,-2.46649,17.2154,-2.00721,-1.47071,12.4098,-0.584897,-1.17409,9.78718,-0.824651,1.49469,10.0516,0.1028,9.48919e+008,
0.238422,-1.20079,16.3522,2.113,2.38404,17.3397,-1.98175,-1.40114,12.5503,-0.603295,-1.18792,9.982,-1.26954,1.38248,9.96407,0.1029,9.48931e+008,
0.681476,-0.994961,16.2959,2.10768,2.23456,17.4615,-1.9563,-1.33156,12.6884,-0.621665,-1.20165,10.1776,-1.71446,1.27017,9.8742,0.103,9.46636e+008,
1.12453,-0.789129,16.2372,2.10236,2.08509,17.5809,-1.93084,-1.26199,12.8241,-0.639922,-1.21498,10.371,-2.15948,1.15747,9.7833,0.1031,9.4328e+008,
1.56758,-0.583297,16.1761,2.09705,1.93562,17.6979,-1.90539,-1.19241,12.9574,-0.658173,-1.22833,10.562,2.39549,1.04478,9.69336,0.1032,9.39403e+008,
2.01064,-0.377464,16.1125,2.09173,1.78614,17.8125,-1.87994,-1.12284,13.0882,-0.676418,-1.24168,10.7506,1.95045,0.932102,9.60638,0.1033,9.3505e+008,
2.45369,-0.171632,16.0465,2.08641,1.63667,17.9246,-1.85448,-1.05326,13.2167,-0.694663,-1.25504,10.9367,1.50542,0.819421,9.52437,0.1034,9.30339e+008,
-2.10326,0.0342006,15.9781,2.08109,1.48719,18.0343,-1.82903,-0.983691,13.3427,-0.712908,-1.2684,11.1204,1.06038,0.706741,9.44927,0.1035,9.25428e+008,
-1.6602,0.240033,15.9073,2.07578,1.33772,18.1416,-1.80358,-0.914117,13.4662,-0.731152,-1.28175,11.3017,0.615344,0.594061,9.38287,0.1036,9.20509e+008,
-1.21715,0.445865,15.834,2.07046,1.18824,18.2465,-1.77813,-0.844542,13.5874,-0.749397,-1.29511,11.4805,0.170308,0.481381,9.32677,0.1037,9.15789e+008,
-0.774095,0.651698,15.7584,2.06514,1.03877,18.3489,-1.75268,-0.774968,13.7061,-0.767641,-1.30846,11.657,-0.274727,0.368701,9.28235,0.1038,9.11459e+008,
-0.331042,0.85753,15.6802,2.05983,0.889293,18.4489,-1.72722,-0.705393,13.8224,-0.785888,-1.32183,11.831,-0.719759,0.256028,9.25067,0.1039,9.07689e+008,
0.112012,1.06336,15.5997,2.05451,0.739818,18.5465,-1.70177,-0.635819,13.9362,-0.804136,-1.3352,12.0026,-1.16479,0.14336,9.23256,0.104,9.04596e+008,
0.555066,1.26919,15.5168,2.04919,0.590343,18.6416,-1.67632,-0.566244,14.0477,-0.822383,-1.34857,12.1717,-1.60982,0.0306925,9.22853,0.1041,9.02257e+008,
0.998119,1.47503,15.4314,2.04387,0.440868,18.7343,-1.65087,-0.496668,14.1567,-0.84063,-1.36194,12.3385,-2.05485,-0.0819755,9.23884,0.1042,9.00693e+008,
1.44117,1.68086,15.3436,2.03856,0.291394,18.8246,-1.62543,-0.427092,14.2633,-0.858877,-1.37531,12.5028,-2.49988,-0.194644,9.26346,0.1043,8.99874e+008,
1.88423,1.88669,15.2533,2.03324,0.141919,18.9125,-1.59998,-0.357516,14.3674,-0.877123,-1.38868,12.6646,2.05509,-0.307312,9.30211,0.1044,8.99718e+008,
2.32728,2.09252,15.1606,2.02792,-0.00755572,18.998,-1.57453,-0.287939,14.4692,-0.895369,-1.40205,12.8241,1.61006,-0.41998,9.3542,0.1045,9.0009e+008,
-2.22967,2.29836,15.0656,2.02261,-0.15703,19.081,-1.54908,-0.218361,14.5685,-0.913614,-1.41542,12.9811,1.16503,-0.532648,9.41888,0.1046,9.00808e+008,
-1.78661,-2.49581,14.968,2.01729,-0.306505,19.1616,-1.52363,-0.148782,14.6654,-0.931859,-1.42879,13.1357,0.719997,-0.645316,9.49495,0.1047,9.01651e+008,
-1.34356,-2.28998,14.8681,2.01197,-0.45598,19.2397,-1.49819,-0.0792026,14.7598,-0.950103,-1.44216,13.2879,0.274966,-0.757984,9.58095,0.1048,9.02378e+008,
-0.900506,-2.08415,14.7657,2.00665,-0.605455,19.3155,-1.47274,-0.00962108,14.8519,-0.968346,-1.45554,13.4376,-0.170064,-0.870652,9.67512,0.1049,9.02758e+008,
-0.457453,-1.87832,14.6609,2.00134,-0.754929,19.3888,-1.4473,0.0599626,14.9415,-0.986589,-1.46891,13.5849,-0.615095,-0.98332,9.77544,0.105,9.02595e+008,
-0.0143995,-1.67249,14.5537,1.99602,-0.904404,19.4597,-1.42185,0.129549,15.0287,-1.00483,-1.48228,13.7298,-1.06013,-1.09599,9.87976,0.1051,9.01758e+008,
0.428658,-1.46667,14.4441,1.9907,-1.05388,19.5281,-1.39641,0.199137,15.1134,-1.02308,-1.49566,13.8723,-1.50516,-1.20866,9.98578,0.1052,9.00183e+008,
0.87172,-1.26085,14.332,1.98539,-1.20335,19.5942,-1.37096,0.268724,15.1958,-1.04133,-1.50903,14.0123,-1.95019,-1.32132,10.0912,0.1053,8.9799e+008,
1.31479,-1.05503,14.2175,1.98007,-1.35283,19.6578,-1.34552,0.338312,15.2757,-1.05958,-1.5224,14.1499,-2.39522,-1.43399,10.1944,0.1054,8.95813e+008,
1.75785,-0.849208,14.1006,1.97475,-1.5023,19.7189,-1.32007,0.4079,15.3532,-1.07784,-1.53577,14.285,2.15975,-1.54666,10.2951,0.1055,8.93733e+008,
2.20092,-0.643386,13.9813,1.96943,-1.65178,19.7777,-1.29463,0.477488,15.4282,-1.09609,-1.54914,14.4178,1.71472,-1.65933,10.3935,0.1056,8.91751e+008,
-2.35601,-0.437564,13.8595,1.96412,-1.80125,19.834,-1.26918,0.547076,15.5009,-1.11435,-1.56251,14.5481,1.26969,-1.772,10.4894,0.1057,8.89867e+008,
-1.91295,-0.231741,13.7353,1.9588,-1.95073,19.8879,-1.24374,0.616664,15.5711,-1.1326,-1.57588,14.676,0.824661,-1.88466,10.5828,0.1058,8.88084e+008,
-1.46989,-0.0259162,13.6087,1.95348,-2.1002,19.9394,-1.2183,0.686251,15.6389,-1.15085,-1.58926,14.8014,0.37963,-1.99733,10.6739,0.1059,8.86402e+008,
-1.02682,0.17991,13.4797,1.94816,-2.24968,19.9885,-1.19285,0.755839,15.7042,-1.1691,-1.60263,14.9245,-0.0654001,-2.11,10.7625,0.106,8.84821e+008,
-0.583762,0.385738,13.3482,1.94285,-2.39915,20.0351,-1.16741,0.825427,15.7671,-1.18735,-1.61601,15.0451,-0.510431,-2.22267,10.8487,0.1061,8.83338e+008,
-0.1407,0.591566,13.2143,1.93753,2.45137,20.0793,-1.14196,0.895015,15.8276,-1.2056,-1.62939,15.1633,-0.955461,-2.33534,10.9325,0.1062,8.81954e+008,
0.302362,0.797395,13.078,1.93221,2.3019,20.1211,-1.11652,0.964603,15.8857,-1.22385,-1.64277,15.279,-1.40049,-2.448,11.0138,0.1063,8.8067e+008,
0.745424,1.00322,12.9392,1.9269,2.15242,20.1604,-1.09107,1.03419,15.9414,-1.2421,-1.65614,15.3923,-1.84552,2.43933,11.0927,0.1064,8.79484e+008,
1.18849,1.20905,12.7981,1.92158,2.00295,20.1973,-1.06563,1.10378,15.9946,-1.26035,-1.66952,15.5033,-2.29055,2.32666,11.1692,0.1065,8.78399e+008,
1.63155,1.41488,12.6545,1.91626,1.85348,20.2318,-1.04019,1.17337,16.0454,-1.2786,-1.6829,15.6117,2.26442,2.21399,11.2433,0.1066,8.77411e+008,
2.07461,1.62071,12.5084,1.91094,1.704,20.2639,-1.01474,1.24295,16.0938,-1.29685,-1.69628,15.7178,1.81939,2.10133,11.3149,0.1067,8.76518e+008,
-2.48233,1.82653,12.36,1.90563,1.55453,20.2935,-0.989296,1.31254,16.1397,-1.3151,-1.70965,15.8214,1.37436,1.98866,11.3841,0.1068,8.75728e+008,
-2.03927,2.03236,12.2091,1.90031,1.40505,20.3207,-0.963852,1.38213,16.1832,-1.33335,-1.72303,15.9226,0.929327,1.87599,11.4509,0.1069,8.75048e+008,
-1.5962,2.23818,12.0558,1.89499,1.25558,20.3455,-0.938408,1.45172,16.2243,-1.3516,-1.73641,16.0214,0.484293,1.76333,11.5152,0.107,8.74463e+008,
-1.15314,2.44401,11.9001,1.88968,1.1061,20.3679,-0.912963,1.52131,16.263,-1.36986,-1.74979,16.1177,0.0392588,1.65067,11.5772,0.1071,8.73971e+008,
-0.710071,-2.35017,11.7419,1.88436,0.956627,20.3878,-0.887519,1.59089,16.2992,-1.38811,-1.76316,16.2117,-0.405774,1.538,11.6367,0.1072,8.73573e+008,
-0.26701,-2.14434,11.5814,1.87904,0.807152,20.4053,-0.862075,1.66048,16.333,-1.40636,-1.77654,16.3032,-0.850803,1.42533,11.6937,0.1073,8.73286e+008,
0.176049,-1.9385,11.4184,1.87372,0.657678,20.4204,-0.83663,1.73007,16.3644,-1.42461,-1.78992,16.3922,-1.29583,1.31266,11.7484,0.1074,8.73104e+008,
0.61911,-1.73267,11.253,1.86841,0.508203,20.4331,-0.811186,1.79966,16.3934,-1.44286,-1.8033,16.4789,-1.74086,1.19998,11.8006,0.1075,8.73017e+008,
1.06217,-1.52683,11.0851,1.86309,0.358728,20.4433,-0.785742,1.86924,16.4199,-1.46111,-1.81668,16.5631,-2.18589,1.0873,11.8504,0.1076,8.73026e+008,
1.50523,-1.32099,10.9148,1.85777,0.209253,20.4511,-0.760297,1.93883,16.444,-1.47936,-1.83005,16.6449,2.36908,0.974623,11.8977,0.1077,8.73135e+008,
1.94829,-1.11515,10.7421,1.85245,0.0597787,20.4565,-0.734853,2.00842,16.4657,-1.49761,-1.84343,16.7242,1.92405,0.861944,11.9427,0.1078,8.73342e+008,
2.39135,-0.909309,10.567,1.84714,-0.089696,20.4595,-0.709409,2.07801,16.4849,-1.51586,-1.85681,16.8012,1.47902,0.749266,11.9852,0.1079,8.73649e+008,
-2.16558,-0.703471,10.3894,1.84182,-0.239171,20.46,-0.683964,2.1476,16.5018,-1.53411,-1.87019,16.8757,1.03399,0.636588,12.0253,0.108,8.74057e+008,
-1.72252,-0.497634,10.2094,1.8365,-0.388645,20.4581,-0.65852,2.21718,16.5162,-1.55236,-1.88356,16.9478,0.588962,0.523911,12.0629,0.1081,8.74565e+008,
-1.27946,-0.291797,10.027,1.83119,-0.53812,20.4538,-0.633076,2.28677,16.5282,-1.57061,-1.89694,17.0174,0.143932,0.411235,12.0982,0.1082,8.75172e+008,
-0.836399,-0.0859597,9.8422,1.82587,-0.687595,20.447,-0.607631,2.35636,16.5377,-1.58886,-1.91032,17.0847,-0.301098,0.298558,12.131,0.1083,8.75863e+008,
-0.393339,0.119877,9.65553,1.82055,-0.83707,20.4378,-0.582187,2.42595,16.5448,-1.60711,-1.9237,17.1495,-0.746127,0.185882,12.1614,0.1084,8.74067e+008,
0.0497178,0.325709,9.4712,1.81523,-0.986544,20.4262,-0.556743,2.49554,16.5495,-1.62536,-1.93708,17.2119,-1.19115,0.0732094,12.1893,0.1085,8.6982e+008,
0.492777,0.531542,9.29341,1.80992,-1.13602,20.4122,-0.531298,-2.43488,16.5518,-1.64361,-1.95045,17.2718,-1.63618,-0.0394629,12.2149,0.1086,8.63367e+008,
0.93584,0.737376,9.12624,1.8046,-1.28549,20.3957,-0.505854,-2.36529,16.5516,-1.66186,-1.96383,17.3294,-2.08121,-0.152136,12.2381,0.1087,8.5532e+008,
1.3789,0.943209,8.97331,1.79928,-1.43497,20.3768,-0.48041,-2.2957,16.5491,-1.68011,-1.97721,17.3845,2.47376,-0.264809,12.2588,0.1088,8.46572e+008,
1.82197,1.14904,8.83746,1.79397,-1.58444,20.3555,-0.454965,-2.22611,16.5441,-1.69836,-1.99059,17.4371,2.02873,-0.377482,12.2771,0.1089,8.38025e+008,
2.26503,1.35488,8.72053,1.78865,-1.73392,20.3318,-0.429521,-2.15653,16.5366,-1.71661,-2.00396,17.4874,1.5837,-0.490155,12.293,0.109,8.30398e+008,
-2.29191,1.56071,8.6234,1.78333,-1.88339,20.3056,-0.404077,-2.08694,16.5268,-1.73486,-2.01734,17.5352,1.13866,-0.602828,12.3064,0.1091,8.24124e+008,
-1.84885,1.76654,8.54614,1.77801,-2.03287,20.277,-0.378632,-2.01735,16.5145,-1.75311,-2.03072,17.5806,0.693633,-0.715501,12.3174,0.1092,8.19362e+008,
-1.40578,1.97238,8.48824,1.7727,-2.18234,20.246,-0.353188,-1.94776,16.4998,-1.77136,-2.0441,17.6236,0.248602,-0.828174,12.326,0.1093,8.16071e+008,
-0.962721,2.17821,8.44895,1.76738,-2.33182,20.2126,-0.327743,-1.87817,16.4826,-1.78961,-2.05747,17.6641,-0.196429,-0.940847,12.3322,0.1094,8.14113e+008,
-0.519658,2.38404,8.42744,1.76206,-2.48129,20.1767,-0.302299,-1.80859,16.4631,-1.80786,-2.07085,17.7022,-0.64146,-1.05352,12.3359,0.1095,8.13334e+008,
-0.0765952,-2.41012,8.42306,1.75674,2.36923,20.1384,-0.276855,-1.739,16.4411,-1.82612,-2.08423,17.7379,-1.08649,-1.16619,12.3373,0.1096,8.1362e+008,
0.366468,-2.20429,8.43541,1.75143,2.21976,20.0977,-0.25141,-1.66941,16.4167,-1.84437,-2.09761,17.7712,-1.53152,-1.27887,12.3362,0.1097,8.14923e+008,
0.80953,-1.99846,8.46443,1.74611,2.07028,20.0546,-0.225966,-1.59982,16.3898,-1.86262,-2.11099,17.802,-1.97655,-1.39154,12.3326,0.1098,8.17271e+008,
1.25259,-1.79262,8.51038,1.74079,1.92081,20.009,-0.200522,-1.53023,16.3605,-1.88087,-2.12436,17.8305,-2.42158,-1.50421,12.3267,0.1099,8.20756e+008,
1.69566,-1.58679,8.57377,1.73548,1.77134,19.961,-0.175077,-1.46065,16.3288,-1.89912,-2.13774,17.8564,2.13338,-1.61688,12.3183,0.11,8.25511e+008,
2.13872,-1.38096,8.65527,1.73016,1.62186,19.9106,-0.149633,-1.39106,16.2947,-1.91737,-2.15112,17.88,1.68835,-1.72956,12.3075,0.1101,8.31665e+008,
-2.41822,-1.17512,8.75555,1.72484,1.47239,19.8577,-0.124189,-1.32147,16.2582,-1.93562,-2.1645,17.9011,1.24332,-1.84223,12.2942,0.1102,8.3928e+008,
-1.97516,-0.969291,8.87504,1.71952,1.32291,19.8024,-0.0987444,-1.25188,16.2192,-1.95387,-2.17787,17.9199,0.79829,-1.9549,12.2785,0.1103,8.48264e+008,
-1.53209,-0.763457,9.01375,1.71421,1.17344,19.7447,-0.0733,-1.1823,16.1778,-1.97212,-2.19125,17.9361,0.353259,-2.06758,12.2605,0.1104,8.5829e+008,
-1.08903,-0.557624,9.17095,1.70889,1.02396,19.6846,-0.0478557,-1.11271,16.134,-1.99037,-2.20463,17.95,-0.0917719,-2.18025,12.2399,0.1105,8.68733e+008,
-0.645968,-0.351791,9.34502,1.70357,0.874487,19.6221,-0.0224113,-1.04312,16.0877,-2.00862,-2.21801,17.9614,-0.536803,-2.29292,12.217,0.1106,8.78703e+008,
-0.202905,-0.145957,9.53333,1.69826,0.725012,19.5571,0.00303301,-0.973532,16.039,-2.02687,-2.23138,17.9704,-0.981834,-2.4056,12.1916,0.1107,8.87178e+008,
0.240158,0.0598761,9.73233,1.69294,0.575537,19.4897,0.0284774,-0.903944,15.9879,-2.04512,-2.24476,17.977,-1.42687,2.48173,12.1638,0.1108,8.93254e+008,
0.683221,0.265709,9.93778,1.68762,0.426063,19.4198,0.0539217,-0.834356,15.9344,-2.06337,-2.25814,17.9812,-1.8719,2.36906,12.1336,0.1109,8.96382e+008,
1.12628,0.471543,10.1452,1.6823,0.276588,19.3476,0.079366,-0.764769,15.8785,-2.08162,-2.27152,17.9829,-2.31693,2.25638,12.1009,0.111,8.96788e+008,
1.56935,0.677376,10.351,1.67699,0.127113,19.2729,0.10481,-0.695181,15.8201,-2.09987,-2.2849,17.9822,2.23804,2.14371,12.0659,0.1111,8.96517e+008,
2.01241,0.883209,10.5544,1.67167,-0.0223615,19.1958,0.130255,-0.625593,15.7593,-2.11812,-2.29827,17.9791,1.79301,2.03104,12.0284,0.1112,8.96345e+008,
2.45547,1.08904,10.7554,1.66635,-0.171836,19.1162,0.155699,-0.556005,15.696,-2.13637,-2.31165,17.9735,1.34798,1.91837,11.9884,0.1113,8.96271e+008,
-2.10147,1.29487,10.954,1.66103,-0.321311,19.0343,0.181143,-0.486417,15.6304,-2.15462,-2.32503,17.9655,0.902948,1.8057,11.9461,0.1114,8.96301e+008,
-1.6584,1.5007,11.1501,1.65572,-0.470786,18.9499,0.206588,-0.416829,15.5623,-2.17287,-2.33841,17.9551,0.457915,1.69303,11.9013,0.1115,8.96431e+008,
-1.21534,1.70653,11.3438,1.6504,-0.62026,18.8631,0.232032,-0.347242,15.4918,-2.19112,-2.35178,17.9423,0.0128819,1.58036,11.8541,0.1116,8.96655e+008,
-0.772274,1.91236,11.5351,1.64508,-0.769735,18.7738,0.257476,-0.277654,15.4188,-2.20937,-2.36516,17.927,-0.43215,1.46769,11.8045,0.1117,8.96964e+008,
-0.329219,2.1182,11.7239,1.63977,-0.91921,18.6822,0.282921,-0.208066,15.3435,-2.22762,-2.37854,17.9094,-0.877173,1.35501,11.7524,0.1118,8.97344e+008,
0.11382,2.32406,11.9103,1.63445,-1.06868,18.5881,0.308365,-0.138478,15.2657,-2.24587,-2.39192,17.8892,-1.32218,1.24231,11.698,0.1119,8.97908e+008,
0.556867,-2.47007,12.0943,1.62913,-1.21816,18.4915,0.333809,-0.0688902,15.1854,-2.26412,-2.4053,17.8667,-1.7672,1.1296,11.6411,0.112,8.9854e+008,
0.999915,-2.2642,12.2759,1.62381,-1.36763,18.3926,0.359254,0.000697639,15.1028,-2.28238,-2.41867,17.8417,-2.21221,1.01689,11.5818,0.1121,8.99267e+008,
1.44296,-2.05833,12.455,1.6185,-1.51711,18.2912,0.384698,0.0702855,15.0177,-2.30063,-2.43205,17.8144,2.34277,0.904179,11.52,0.1122,9.00091e+008,
1.88601,-1.85246,12.6317,1.61318,-1.66658,18.1874,0.410143,0.139873,14.9302,-2.31888,-2.44543,17.7845,1.89776,0.791468,11.4559,0.1123,9.01015e+008,
2.32906,-1.64658,12.806,1.60786,-1.81606,18.0812,0.435587,0.209461,14.8403,-2.33713,-2.45881,17.7523,1.45274,0.678755,11.3893,0.1124,9.02039e+008,
-2.22789,-1.44071,12.9778,1.60255,-1.96553,17.9725,0.461031,0.279049,14.7479,-2.35538,-2.47218,17.7176,1.00772,0.566042,11.3202,0.1125,9.03162e+008,
-1.78485,-1.23484,13.1472,1.59723,-2.11501,17.8615,0.486476,0.348637,14.6532,-2.37363,-2.48556,17.6805,0.562707,0.453329,11.2488,0.1126,9.04385e+008,
-1.3418,-1.02896,13.3142,1.59191,-2.26448,17.7479,0.51192,0.418225,14.556,-2.39188,-2.49894,17.641,0.117691,0.340617,11.1749,0.1127,9.05707e+008,
-0.898751,-0.82309,13.4788,1.58659,-2.41396,17.632,0.537364,0.487813,14.4563,-2.41013,2.48768,17.5991,-0.327325,0.227904,11.0986,0.1128,9.07127e+008,
-0.455704,-0.617218,13.641,1.58128,2.43657,17.5137,0.562809,0.557401,14.3543,-2.42838,2.47431,17.5547,-0.772341,0.115192,11.0199,0.1129,9.08646e+008,
-0.0126577,-0.411347,13.8007,1.57596,2.28709,17.3929,0.588255,0.62699,14.2498,-2.44663,2.46093,17.5079,-1.21736,0.00247954,10.9388,0.113,9.10263e+008,
0.430386,-0.205478,13.958,1.57064,2.13762,17.2697,0.613703,0.696582,14.1429,-2.46488,2.44755,17.4587,-1.66237,-0.110233,10.8552,0.1131,9.11974e+008,
0.873427,0.00038361,14.1128,1.56533,1.98814,17.144,0.639154,0.766181,14.0336,-2.48313,2.43417,17.407,-2.10739,-0.222945,10.7692,0.1132,9.13781e+008,
1.31647,0.20623,14.2653,1.56001,1.83867,17.016,0.664606,0.835794,13.9218,2.49862,2.42079,17.353,2.4476,-0.335657,10.6807,0.1133,9.15701e+008,
1.75951,0.412059,14.4153,1.55469,1.68919,16.8855,0.690052,0.905426,13.8076,2.48037,2.40742,17.2965,2.00258,-0.448369,10.5899,0.1134,9.17733e+008,
2.20257,0.61788,14.5629,1.54937,1.53972,16.7526,0.715489,0.975065,13.691,2.46212,2.39404,17.2375,1.55756,-0.561081,10.4966,0.1135,9.1986e+008,
-2.35437,0.823698,14.708,1.54406,1.39025,16.6172,0.740922,1.04471,13.572,2.44387,2.38066,17.1762,1.11255,-0.673793,10.4009,0.1136,9.22081e+008,
-1.91131,1.02952,14.8508,1.53874,1.24077,16.4794,0.766352,1.11435,13.4505,2.42562,2.36728,17.1124,0.667532,-0.786505,10.3027,0.1137,9.24401e+008,
-1.46825,1.23534,14.9911,1.53342,1.0913,16.3393,0.791782,1.18399,13.3266,2.40737,2.35391,17.0462,0.222516,-0.899217,10.2022,0.1138,9.26818e+008,
-1.02519,1.44115,15.129,1.5281,0.941821,16.1966,0.817212,1.25363,13.2003,2.38912,2.34053,16.9775,-0.2225,-1.01193,10.0992,0.1139,9.29335e+008,
-0.582126,1.64697,15.2644,1.52279,0.792347,16.0516,0.842642,1.32327,13.0715,2.37087,2.32715,16.9065,-0.667516,-1.12464,9.99378,0.114,9.31951e+008,
-0.139064,1.85279,15.3975,1.51747,0.642872,15.9041,0.868072,1.39292,12.9404,2.35262,2.31377,16.833,-1.11253,-1.23735,9.88596,0.1141,9.34484e+008,
0.303998,2.05861,15.5281,1.51215,0.493397,15.7542,0.893502,1.46256,12.8068,2.33437,2.3004,16.7571,-1.55755,-1.35007,9.77659,0.1142,9.36229e+008,
0.747059,2.26443,15.6563,1.50684,0.343922,15.6019,0.918932,1.5322,12.6707,2.31612,2.28702,16.6787,-2.00256,-1.46278,9.66806,0.1143,9.37176e+008,
1.19012,2.47024,15.782,1.50152,0.194448,15.4471,0.944361,1.60184,12.5323,2.29787,2.27364,16.598,-2.44758,-1.57549,9.56278,0.1144,9.37391e+008,
1.63318,-2.32394,15.9054,1.4962,0.0449729,15.29,0.969791,1.67148,12.3914,2.27962,2.26026,16.5148,2.1074,-1.6882,9.46319,0.1145,9.37025e+008,
2.07625,-2.11812,16.0263,1.49088,-0.104502,15.1304,0.995221,1.74113,12.2481,2.26137,2.24688,16.4292,1.66239,-1.80091,9.37161,0.1146,9.36308e+008,
-2.48069,-1.9123,16.1447,1.48557,-0.253976,14.9683,1.02065,1.81077,12.1024,2.24311,2.23351,16.3411,1.21737,-1.91363,9.29022,0.1147,9.35519e+008,
-2.03763,-1.70648,16.2608,1.48025,-0.403451,14.8039,1.04608,1.88041,11.9542,2.22486,2.22013,16.2507,0.772357,-2.02634,9.22091,0.1148,9.34956e+008,
-1.59457,-1.50066,16.3744,1.47493,-0.552926,14.637,1.07151,1.95005,11.8036,2.20661,2.20675,16.1578,0.327341,-2.13905,9.16527,0.1149,9.34888e+008,
-1.15151,-1.29485,16.4856,1.46962,-0.702401,14.4677,1.09694,2.01969,11.6506,2.18836,2.19337,16.0624,-0.117676,-2.25176,9.12451,0.115,9.35545e+008,
